,Year,AreaHa,Shape__Length,StartDate,Label,FireName
18616,2005,0.0,189,2005-08-30,2005-06 Wildfire,99.5 Trail Fire
18617,2005,2520000.0,9173,2005-08-06,2005-06 Wildfire,McNeils Fire
18618,2005,1680000.0,7879,2005-07-20,2005-06 Wildfire,Apple Tree Fire
18622,2005,0.0,160,2005-10-25,2005-06 Wildfire,Beymer
18623,2005,0.0,262,2005-10-10,2005-06 Wildfire,Nightcap Range Rd
18624,2005,540000.0,4988,2005-10-08,2005-06 Wildfire,Sawpit Creek  2
18625,2005,2610000.0,8946,2005-09-10,2005-06 Wildfire,Wallamba Control Fire
18626,2005,4430000.0,14178,2005-07-05,2005-06 Wildfire,Pargo Fire
18627,2005,11120000.0,25257,2005-07-05,2005-06 Wildfire,Pargo Fire
18628,2005,600000.0,3346,2005-08-10,2005-06 Wildfire,Chandlers Creek
18629,2005,2010000.0,6107,2005-08-10,2005-06 Wildfire,Chandlers Creek
18630,2005,100000.0,1396,2005-08-10,2005-06 Wildfire,Chandlers Creek
18632,2005,5920000.0,11981,2005-10-02,2005-06 Wildfire,Mt Gardiner
18633,2005,630000.0,3396,2005-10-01,2005-06 Wildfire,Jacks
18634,2005,4660000.0,10947,2005-10-05,2005-06 Wildfire,Box Flat
18635,2005,20590000.0,25814,2005-10-09,2005-06 Wildfire,Springbrook
18636,2005,260000.0,2248,2005-10-11,2005-06 Wildfire,Quart Pot
18637,2005,120000.0,1402,2005-10-12,2005-06 Wildfire,Chaelundi Rd
18643,2005,50000.0,989,2005-11-19,2005-06 Wildfire,Mt Brown Tick Gate
18644,2005,22230000.0,28901,2005-10-10,2005-06 Wildfire,Black Swamp
18645,2005,430000.0,4380,2005-08-21,2005-06 Wildfire,Black Mountain Road
18646,2005,70000.0,1244,2005-08-21,2005-06 Wildfire,Black Mountain Road
18647,2005,200000.0,3874,2005-06-16,2005-06 Wildfire,Laytons Range Road
18648,2005,300000.0,3206,2005-08-12,2005-06 Wildfire,Cratchleys's
18649,2005,3030000.0,7881,2005-08-26,2005-06 Wildfire,Chapmans Peak
18650,2005,4460000.0,17008,2005-10-04,2005-06 Wildfire,Hortons Creek
18651,2005,2850000.0,8252,2005-10-06,2005-06 Wildfire,Morgans
18653,2005,200000.0,2436,2005-10-12,2005-06 Wildfire,Munro Island
18654,2005,10000.0,644,2005-08-23,2005-06 Wildfire,Knob Road Fire
18655,2005,290000.0,2209,2005-08-31,2005-06 Wildfire,Fingal Powerline Fire
18656,2005,1650000.0,16191,2005-08-31,2005-06 Wildfire,Mt Myra
18657,2005,230000.0,2158,2005-10-04,2005-06 Wildfire,Hexham Swamp Fire
18658,2005,960000.0,4830,2005-10-04,2005-06 Wildfire,Christmas Box Fire
18659,2005,40000.0,962,2005-11-10,2005-06 Wildfire,Broughton Island Fire
18660,2005,1270000.0,6204,2005-09-07,2005-06 Wildfire,Hibbs Gully Fire
18661,2005,20000.0,1025,2005-10-12,2005-06 Wildfire,Mayers Point
18662,2005,30000.0,804,2005-09-01,2005-06 Wildfire,Yacaaba Fire
18664,2005,0.0,208,2005-12-08,2005-06 Wildfire,Mt Uki
18665,2005,650000.0,3683,2005-09-09,2005-06 Wildfire,Devil's Hill
18666,2005,560000.0,3078,2005-10-02,2005-06 Wildfire,Stewarts Brook Fire
18667,2005,160000.0,1570,2005-12-13,2005-06 Wildfire,Nine Mile Rd
18668,2005,10000.0,528,2005-10-03,2005-06 Wildfire,Nugra Lane Fire
18669,2005,0.0,355,2005-11-12,2005-06 Wildfire,Sewerage Treatment rd A
18670,2005,10000.0,551,2005-11-12,2005-06 Wildfire,Sewerage Treatment rd B
18671,2005,330000.0,6135,2005-09-19,2005-06 Wildfire,White Horse Gap
18672,2005,0.0,261,2005-09-19,2005-06 Wildfire,Devil's Elbow
18675,2005,13620000.0,21974,2005-12-12,2005-06 Wildfire,Black Mountain
18677,2005,230000.0,2043,2006-01-04,2005-06 Wildfire,Wongolea
18678,2005,100000.0,1838,2005-12-30,2005-06 Wildfire,Currawinya
18679,2005,15130000.0,18779,2005-12-30,2005-06 Wildfire,Fishers
18681,2005,0.0,256,2005-12-20,2005-06 Wildfire,Beachcomber
18682,2005,150000.0,1712,2005-12-24,2005-06 Wildfire,Tabletop Fire
18683,2005,710000.0,5847,2005-12-24,2005-06 Wildfire,Lees Creek Fire 2
18684,2005,4350000.0,9561,2005-12-20,2005-06 Wildfire,Goldmine
18685,2005,730000.0,5907,2005-12-07,2005-06 Wildfire,Lees Creek Fire
18686,2005,2890000.0,12234,2005-10-10,2005-06 Wildfire,Hawkins Road 2 Fire
18687,2005,1450000.0,9031,2005-12-09,2005-06 Wildfire,Barakee North Fire
18688,2005,0.0,28,2005-12-09,2005-06 Wildfire,Barakee North Fire
18689,2005,0.0,214,2005-12-09,2005-06 Wildfire,Barakee North Fire
18690,2005,0.0,14,2005-12-09,2005-06 Wildfire,Barakee North Fire
18691,2005,10000.0,752,2005-12-09,2005-06 Wildfire,Barakee North Fire
18692,2005,0.0,83,2005-12-09,2005-06 Wildfire,Barakee North Fire
18693,2005,0.0,313,2005-12-09,2005-06 Wildfire,Barakee North Fire
18694,2005,0.0,218,2005-12-09,2005-06 Wildfire,Barakee North Fire
18695,2005,0.0,192,2005-12-09,2005-06 Wildfire,Barakee North Fire
18696,2005,0.0,386,2005-12-09,2005-06 Wildfire,Barakee North Fire
18697,2005,0.0,22,2005-12-09,2005-06 Wildfire,Barakee North Fire
18698,2005,0.0,205,2005-12-09,2005-06 Wildfire,Barakee North Fire
18699,2005,3660000.0,10401,2005-12-24,2005-06 Wildfire,Bruhns Creek Fire
18700,2005,0.0,228,2006-01-01,2005-06 Wildfire,Christies Lane Fire
18701,2005,0.0,31,2006-01-01,2005-06 Wildfire,Newbys Fire
18702,2005,0.0,55,2006-01-01,2005-06 Wildfire,Newbys Fire
18703,2005,120000.0,1713,2006-01-05,2005-06 Wildfire,Compartment 86 Fire
18704,2005,2130000.0,20918,2005-12-29,2005-06 Wildfire,Circle Road Fire
18705,2005,0.0,411,2005-12-29,2005-06 Wildfire,Circle Road Fire
18706,2005,2010000.0,8933,2005-12-24,2005-06 Wildfire,Sawpit Ck
18707,2005,190000.0,1762,2005-12-23,2005-06 Wildfire,Six Mile Swamp
18708,2005,20000.0,583,2006-01-11,2005-06 Wildfire,Middle Brook Fire
18709,2005,0.0,315,2006-03-09,2005-06 Wildfire,Shelter Sheds
18710,2005,10000.0,487,2006-02-26,2005-06 Wildfire,Aartsren Trail
18711,2005,1830000.0,7242,2006-03-29,2005-06 Wildfire,Crawney Pass Fire
18712,2005,3040000.0,12020,2004-11-30,2005-06 Wildfire,Mernot Fire
18713,2005,1300000.0,4341,2005-09-10,2005-06 Wildfire,Hawkins Trail Fire
18714,2005,590000.0,4773,2006-05-09,2005-06 Wildfire,Skillion NR Fire
18715,2005,40000.0,955,2006-05-09,2005-06 Wildfire,Skillion NR Fire
18716,2005,40000.0,831,2006-05-09,2005-06 Wildfire,Skillion NR Fire
18717,2005,0.0,238,2006-05-09,2005-06 Wildfire,Maria NP Fire
18718,2005,50000.0,976,2005-10-01,2005-06 Wildfire,Good Friday Fire
18719,2005,0.0,364,2005-10-08,2005-06 Wildfire,Mailmans Fire
18720,2005,3300000.0,9831,2006-05-09,2005-06 Wildfire,Sherwood Road Fire
18721,2005,190000.0,1938,2006-03-15,2005-06 Wildfire,Sun's Fire
18722,2005,13970000.0,27795,2006-04-05,2005-06 Wildfire,Racecourse Road
18723,2005,2470000.0,13350,2006-05-06,2005-06 Wildfire,Mt Mulumla
18724,2005,1200000.0,9256,2006-05-09,2005-06 Wildfire,Ford's Road
18725,2005,1960000.0,6439,2006-04-06,2005-06 Wildfire,Bluey Gully Fire
18726,2005,0.0,224,2006-06-03,2005-06 Wildfire,Cadell Rd
18727,2005,5810000.0,16778,2005-08-10,2005-06 Wildfire,Chandlers Creek
18728,2005,540000.0,3345,2005-12-08,2005-06 Wildfire,Louis Point
18729,2005,1660000.0,5601,2005-12-22,2005-06 Wildfire,Tooloom Fire
18730,2005,5970000.0,15251,2006-05-31,2005-06 Wildfire,McCoys Creek Fire
18731,2005,2040000.0,6829,2006-05-31,2005-06 Wildfire,McCoys Creek Fire
18732,2005,0.0,279,2006-02-20,2005-06 Wildfire,Pandanus Cove Fire
18733,2005,70000.0,1146,2006-02-07,2005-06 Wildfire,Cooks Crossing Fire
18734,2005,0.0,234,2006-03-08,2005-06 Wildfire,Ryans Cut North Fire
18735,2005,0.0,257,2006-02-25,2005-06 Wildfire,Ryans Cut Fire
18736,2005,2050000.0,11950,2006-06-01,2005-06 Wildfire,Ryans Cut South Fire
18737,2005,3270000.0,13909,2006-05-13,2005-06 Wildfire,Youdales Fire
18738,2005,30750000.0,29168,2006-06-02,2005-06 Wildfire,Hayes Fire
18739,2005,2120000.0,6554,2005-12-31,2005-06 Wildfire,Cangai Creek
18740,2005,130000.0,2211,2005-08-25,2005-06 Wildfire,Lower Creek
18741,2005,20000.0,1331,2005-08-20,2005-06 Wildfire,North Face
18742,2005,10000.0,1753,2005-08-20,2005-06 Wildfire,North Face
18743,2005,0.0,571,2005-08-20,2005-06 Wildfire,North Face
18744,2005,0.0,720,2005-08-20,2005-06 Wildfire,North Face
18745,2005,20000.0,1763,2005-08-20,2005-06 Wildfire,North Face
18746,2005,10000.0,788,2005-08-20,2005-06 Wildfire,North Face
18747,2005,10000.0,981,2005-08-20,2005-06 Wildfire,North Face
18748,2005,20000.0,2793,2005-08-20,2005-06 Wildfire,North Face
18749,2005,0.0,237,2005-08-20,2005-06 Wildfire,North Face
18750,2005,0.0,86,2005-08-20,2005-06 Wildfire,North Face
18751,2005,0.0,266,2005-08-20,2005-06 Wildfire,North Face
18752,2005,0.0,385,2005-08-20,2005-06 Wildfire,North Face
18753,2005,0.0,49,2005-08-20,2005-06 Wildfire,North Face
18754,2005,0.0,7,2005-08-20,2005-06 Wildfire,North Face
18755,2005,0.0,9,2005-08-20,2005-06 Wildfire,North Face
18756,2005,0.0,116,2005-08-20,2005-06 Wildfire,North Face
18757,2005,0.0,124,2005-08-20,2005-06 Wildfire,North Face
18758,2005,0.0,452,2005-08-20,2005-06 Wildfire,North Face
18759,2005,0.0,193,2005-08-20,2005-06 Wildfire,North Face
18760,2005,0.0,73,2005-08-20,2005-06 Wildfire,North Face
18761,2005,0.0,141,2005-08-20,2005-06 Wildfire,North Face
18762,2005,0.0,168,2005-08-20,2005-06 Wildfire,North Face
18763,2005,0.0,11,2005-08-20,2005-06 Wildfire,North Face
18764,2005,0.0,62,2005-08-20,2005-06 Wildfire,North Face
18765,2005,0.0,382,2005-08-20,2005-06 Wildfire,North Face
18766,2005,0.0,507,2005-08-20,2005-06 Wildfire,North Face
18767,2005,0.0,644,2005-08-20,2005-06 Wildfire,North Face
18768,2005,0.0,166,2005-08-20,2005-06 Wildfire,North Face
18769,2005,0.0,258,2005-08-20,2005-06 Wildfire,North Face
18770,2005,0.0,43,2005-08-20,2005-06 Wildfire,North Face
18771,2005,180000.0,5844,2005-08-20,2005-06 Wildfire,North Face
18772,2005,10000.0,497,2005-08-20,2005-06 Wildfire,North Face
18773,2005,50000.0,2456,2005-08-20,2005-06 Wildfire,North Face
18774,2005,0.0,274,2005-08-20,2005-06 Wildfire,North Face
18775,2005,50000.0,2633,2005-08-20,2005-06 Wildfire,North Face
18776,2005,8790000.0,24141,2005-08-20,2005-06 Wildfire,North Face
18777,2005,360000.0,3198,2005-10-26,2005-06 Wildfire,Zuill Fire
18778,2005,220000.0,2926,2005-10-06,2005-06 Wildfire,Willys Creek
18779,2005,20000.0,773,2005-10-06,2005-06 Wildfire,Willys Creek
18780,2005,0.0,139,2005-10-06,2005-06 Wildfire,Willys Creek
18781,2005,0.0,233,2005-10-06,2005-06 Wildfire,Willys Creek
18782,2005,0.0,661,2005-10-06,2005-06 Wildfire,Willys Creek
18783,2005,0.0,178,2005-10-06,2005-06 Wildfire,Willys Creek
18784,2005,0.0,1693,2005-10-06,2005-06 Wildfire,Willys Creek
18785,2005,9390000.0,15480,2005-10-06,2005-06 Wildfire,Willys Creek
18786,2005,0.0,179,2005-10-06,2005-06 Wildfire,Black Snake
18787,2005,0.0,58,2005-10-06,2005-06 Wildfire,Black Snake
18788,2005,0.0,381,2005-10-06,2005-06 Wildfire,Black Snake
18789,2005,0.0,565,2005-10-06,2005-06 Wildfire,Black Snake
18790,2005,0.0,20,2005-10-06,2005-06 Wildfire,Black Snake
18791,2005,0.0,493,2005-10-06,2005-06 Wildfire,Black Snake
18792,2005,0.0,89,2005-10-06,2005-06 Wildfire,Black Snake
18793,2005,0.0,22,2005-10-06,2005-06 Wildfire,Black Snake
18794,2005,0.0,245,2005-10-06,2005-06 Wildfire,Black Snake
18795,2005,0.0,198,2005-10-06,2005-06 Wildfire,Black Snake
18796,2005,0.0,170,2005-10-06,2005-06 Wildfire,Black Snake
18797,2005,0.0,104,2005-10-06,2005-06 Wildfire,Black Snake
18798,2005,0.0,42,2005-10-06,2005-06 Wildfire,Black Snake
18799,2005,790000.0,4621,2005-10-06,2005-06 Wildfire,Black Snake
18800,2005,1290000.0,6700,2005-10-05,2005-06 Wildfire,Sheas Spur - Goldiggers
18801,2005,0.0,47,2005-10-05,2005-06 Wildfire,Sheas Spur - Goldiggers
18802,2005,4430000.0,16269,2005-10-05,2005-06 Wildfire,Sheas Spur - Goldiggers
18803,2005,5390000.0,13186,2005-10-05,2005-06 Wildfire,Sheas Spur - Goldiggers
18904,2005,8890000.0,21248,2005-11-16,2005-06 Wildfire,Russell Road
18905,2005,280000.0,2980,2005-10-15,2005-06 Wildfire,Saltwater Creek Fire
18906,2005,120000.0,1573,2005-10-15,2005-06 Wildfire,Saltwater Creek Fire
18907,2005,0.0,318,2005-10-15,2005-06 Wildfire,Saltwater Creek Fire
18908,2005,40000.0,896,2005-10-15,2005-06 Wildfire,Saltwater Creek Fire
18911,2005,38910000.0,41472,2005-11-16,2005-06 Wildfire,Saltwater Creek Fire
18913,2005,2160000.0,10734,2006-02-05,2005-06 Wildfire,Oyster Cove
18914,2005,6150000.0,15792,2005-12-11,2005-06 Wildfire,Scrub Fire Bobs Farm
18915,2006,4980000.0,18932,2006-07-04,2006-07 Wildfire,Carrawarra
18916,2006,10000.0,518,2006-09-06,2006-07 Wildfire,Youngs Rd
18917,2006,20000.0,734,2006-09-06,2006-07 Wildfire,Youngs Rd
18918,2006,20000.0,795,2006-09-06,2006-07 Wildfire,Youngs Rd
18919,2006,20000.0,1126,2006-08-23,2006-07 Wildfire,Burringbah (alias Wabba Rd)
18922,2006,180000.0,4525,2006-09-19,2006-07 Wildfire,RAAF Bomb
18923,2006,130000.0,1687,2006-09-23,2006-07 Wildfire,Maryland
18924,2006,140000.0,1502,2006-10-08,2006-07 Wildfire,Reedy Creek
18925,2006,6070000.0,17139,2006-08-19,2006-07 Wildfire,Apple Tree Trig
18926,2006,3930000.0,10536,2006-08-25,2006-07 Wildfire,Muldiva Cluster
18929,2006,6160000.0,16299,2006-09-17,2006-07 Wildfire,Bobs Creek
18930,2006,0.0,178,2006-08-20,2006-07 Wildfire,Valla North-East Corner
18931,2006,0.0,49,2006-08-20,2006-07 Wildfire,Valla North-East Corner
18932,2006,14460000.0,29694,2006-08-23,2006-07 Wildfire,Housewater Creek
18933,2006,2920000.0,15774,2006-08-23,2006-07 Wildfire,Housewater Creek
18934,2006,2330000.0,7597,2006-10-01,2006-07 Wildfire,Housewater Reignitn (Misty Ck)
18935,2006,520000.0,3525,2006-10-01,2006-07 Wildfire,Housewater Reignitn (Misty Ck)
18936,2006,620000.0,3114,2006-08-24,2006-07 Wildfire,McKays West
18937,2006,0.0,73,2006-10-15,2006-07 Wildfire,Williams Road
18938,2006,400000.0,4663,2006-10-08,2006-07 Wildfire,Range
18939,2006,10000.0,480,2006-10-08,2006-07 Wildfire,Reedy Creek
18940,2006,1600000.0,6756,2006-10-28,2006-07 Wildfire,Karm Downs
18941,2006,20000.0,721,2006-09-25,2006-07 Wildfire,Tyagarah/Bayshore
18942,2006,20000.0,720,2006-09-14,2006-07 Wildfire,Belongil Beach
18943,2006,110000.0,2368,2006-11-29,2006-07 Wildfire,Bombing Range Road
18944,2006,18210000.0,28358,2006-11-21,2006-07 Wildfire,Postman's Creek
18945,2006,790000.0,3661,2006-08-21,2006-07 Wildfire,Cowan Creek
18946,2006,0.0,242,2006-08-26,2006-07 Wildfire,Carrai Arson
18947,2006,0.0,341,2006-08-26,2006-07 Wildfire,Carrai Arson
18948,2006,0.0,224,2006-08-26,2006-07 Wildfire,Carrai Arson
18949,2006,0.0,156,2006-08-26,2006-07 Wildfire,Carrai Arson
18950,2006,0.0,134,2006-08-26,2006-07 Wildfire,Carrai Arson
18951,2006,20000.0,790,2006-08-26,2006-07 Wildfire,Carrai Arson
18952,2006,50000.0,880,2006-08-26,2006-07 Wildfire,Carrai Arson
18953,2006,0.0,218,2006-08-26,2006-07 Wildfire,Carrai Arson
18954,2006,30000.0,838,2006-08-26,2006-07 Wildfire,Carrai Arson
18955,2006,0.0,266,2006-08-26,2006-07 Wildfire,Carrai Arson
18956,2006,0.0,433,2006-08-26,2006-07 Wildfire,Carrai Arson
18957,2006,0.0,306,2006-08-26,2006-07 Wildfire,Carrai Arson
18958,2006,10000.0,421,2006-08-26,2006-07 Wildfire,Carrai Arson
18959,2006,0.0,288,2006-08-26,2006-07 Wildfire,Carrai Arson
18960,2006,0.0,339,2006-08-26,2006-07 Wildfire,Carrai Arson
18961,2006,10000.0,512,2006-08-26,2006-07 Wildfire,Carrai Arson
18962,2006,0.0,281,2006-08-26,2006-07 Wildfire,Carrai Arson
18963,2006,10000.0,605,2006-08-26,2006-07 Wildfire,Carrai Arson
18964,2006,5610000.0,19424,2006-09-23,2006-07 Wildfire,Hicks Fire
18965,2006,1130000.0,5794,2006-09-23,2006-07 Wildfire,Hicks Fire
18966,2006,4690000.0,15190,2006-11-16,2006-07 Wildfire,Watsons
18967,2006,1820000.0,6020,2006-08-19,2006-07 Wildfire,Wyndham
18968,2006,400000.0,3180,2006-10-10,2006-07 Wildfire,Sun Valley
18969,2006,1760000.0,5457,2006-08-18,2006-07 Wildfire,Parker
18970,2006,110000.0,1377,2006-08-02,2006-07 Wildfire,Jaycee
18971,2006,150000.0,1474,2006-09-18,2006-07 Wildfire,Cunich Escape
18972,2006,80000.0,2321,2006-07-02,2006-07 Wildfire,Blue Hills
18973,2006,0.0,12,2006-07-02,2006-07 Wildfire,Blue Hills
18974,2006,0.0,390,2006-11-15,2006-07 Wildfire,Lookout Fire
18975,2006,0.0,284,2006-12-11,2006-07 Wildfire,Grey Gum Ridge Fire
18976,2006,0.0,31,2006-12-11,2006-07 Wildfire,Grey Gum Ridge Fire
18977,2006,20000.0,1363,2006-07-01,2006-07 Wildfire,North Haven Fire
18978,2006,4480000.0,12571,2006-08-24,2006-07 Wildfire,Andersons Fire
18979,2006,4770000.0,10354,2006-07-10,2006-07 Wildfire,Trig Fire
18980,2006,1980000.0,7474,2006-08-24,2006-07 Wildfire,Peach Tree Fire
18981,2006,2000000.0,8062,2006-08-24,2006-07 Wildfire,Nulla Five Day Fire
18982,2006,2960000.0,8423,2006-08-24,2006-07 Wildfire,Nulla Five Day Fire
18983,2006,0.0,449,2006-10-01,2006-07 Wildfire,Diggers Carpark
18984,2006,0.0,274,2006-09-01,2006-07 Wildfire,Darkum Headland
18985,2006,0.0,89,2006-09-01,2006-07 Wildfire,LAMN Headland
18986,2006,0.0,343,2006-10-01,2006-07 Wildfire,Macauleys Headland
18987,2006,230000.0,2242,2006-10-05,2006-07 Wildfire,Scotchmans
18988,2006,20000.0,702,2006-10-05,2006-07 Wildfire,Scotchmans
18989,2006,10000.0,447,2006-10-05,2006-07 Wildfire,Scotchmans
18990,2006,0.0,178,2006-12-27,2006-07 Wildfire,Burma Road
18991,2006,0.0,208,2006-12-27,2006-07 Wildfire,Spring Tank
18992,2006,0.0,196,2006-12-28,2006-07 Wildfire,Clarkes Road
18993,2006,40000.0,1049,2006-11-26,2006-07 Wildfire,Bowra-Sugarloaf Lookout
18994,2006,10000.0,518,2006-12-10,2006-07 Wildfire,Pine Creek Island
18995,2006,440000.0,2696,2006-12-30,2006-07 Wildfire,Boulders Trail
18996,2006,2580000.0,8027,2007-01-07,2006-07 Wildfire,Perch Road Fire
18997,2006,730000.0,8166,2007-01-21,2006-07 Wildfire,Allan Porters Fire
18998,2006,130000.0,2288,2007-01-14,2006-07 Wildfire,Burma Rd
18999,2006,7520000.0,17253,2007-01-21,2006-07 Wildfire,Tabbimoble
19000,2006,7830000.0,13634,2007-02-03,2006-07 Wildfire,Enfels Reach Fire 2
19001,2006,60000.0,1240,2007-02-02,2006-07 Wildfire,Tomaree Head
19002,2006,830000.0,5526,2006-11-29,2006-07 Wildfire,Kelly's Creek
19003,2006,4330000.0,11265,2006-11-22,2006-07 Wildfire,Bull Ridge
19004,2006,1610000.0,5356,2006-11-18,2006-07 Wildfire,Ashbrooke
19005,2006,1370000.0,5885,2006-08-22,2006-07 Wildfire,Wallabadah Rocks
19006,2006,200000.0,2713,2006-11-22,2006-07 Wildfire,Mernot
19007,2006,22210000.0,22034,2006-11-23,2006-07 Wildfire,Eurunderee
19008,2006,460000.0,4808,2006-10-31,2006-07 Wildfire,Kangaroo Island
19009,2006,530000.0,2910,2006-11-21,2006-07 Wildfire,Oyster Shell
19010,2006,90000.0,1446,2006-11-15,2006-07 Wildfire,Fern Bay
19011,2006,10000.0,448,2006-11-26,2006-07 Wildfire,TIp
19012,2006,0.0,329,2006-11-26,2006-07 Wildfire,Tip
19013,2006,2270000.0,7350,2007-04-05,2006-07 Wildfire,Franklins
19014,2006,2360000.0,9132,2007-10-31,2006-07 Wildfire,Mullet Creek
19016,2006,0.0,127,2006-09-24,2006-07 Wildfire,Lake Arragan - Paperbarks
19017,2006,60000.0,1784,2006-10-06,2006-07 Wildfire,Susan Island
19018,2006,10000.0,713,2006-11-14,2006-07 Wildfire,Susan Island
19021,2006,600000.0,3984,2006-11-23,2006-07 Wildfire,Gills Trail Fire
19022,2006,390000.0,2490,2007-01-28,2006-07 Wildfire,Industrial Road Fire (Crowdy B
19023,2006,0.0,332,2007-01-28,2006-07 Wildfire,Industrial Road Fire (Crowdy B
19024,2006,1140000.0,5152,2007-01-28,2006-07 Wildfire,Industrial Road Fire (Crowdy B
19025,2006,26990000.0,48274,2007-01-28,2006-07 Wildfire,Industrial Road Fire (Crowdy B
19026,2006,2790000.0,11671,2006-07-11,2006-07 Wildfire,Dungay Creek Fire
19027,2006,180000.0,1676,2007-06-05,2006-07 Wildfire,Ash Island Fire
19028,2006,50000.0,978,2006-12-19,2006-07 Wildfire,Polands Creek
19029,2006,2060000.0,6325,2006-09-25,2006-07 Wildfire,Razorback Creek
19030,2006,160000.0,1786,2007-04-07,2006-07 Wildfire,Amos Fire
19031,2006,40000.0,904,2007-04-07,2006-07 Wildfire,Amos Fire
19032,2006,30000.0,778,2007-04-07,2006-07 Wildfire,Amos Fire
19033,2006,70000.0,1282,2007-04-07,2006-07 Wildfire,Amos Fire
19034,2006,50000.0,932,2007-04-07,2006-07 Wildfire,Amos Fire
19035,2006,100000.0,1176,2007-04-07,2006-07 Wildfire,Amos Fire
19036,2006,450000.0,3716,2006-11-21,2006-07 Wildfire,Figtrees
19037,2006,580000.0,4818,2006-11-23,2006-07 Wildfire,Wallaby Rocks
19038,2006,1780000.0,4985,2006-11-28,2006-07 Wildfire,"""Woorara"""
19039,2006,40000.0,888,2006-11-30,2006-07 Wildfire,Bald Hill
19040,2006,40000.0,1150,2006-11-29,2006-07 Wildfire,Nangarah
19041,2006,50000.0,1113,2006-12-09,2006-07 Wildfire,Forest Road
19042,2006,700000.0,3664,2007-01-06,2006-07 Wildfire,Swimming Pool Road Fire
19043,2006,7250000.0,15989,2006-08-16,2006-07 Wildfire,Seery Rd
19044,2006,10000.0,421,2006-08-25,2006-07 Wildfire,Showground Fire
19045,2006,290000.0,2229,2006-08-22,2006-07 Wildfire,Clarkes Road Fire
19046,2006,9030000.0,21844,2006-08-24,2006-07 Wildfire,Long Gully 06
19047,2006,6340000.0,13394,2006-08-24,2006-07 Wildfire,Tait Rd Fire
19048,2006,360000.0,2540,2006-08-21,2006-07 Wildfire,Willi Willi Rd Fire
19049,2006,2340000.0,7094,2006-08-23,2006-07 Wildfire,Cedar Crossing Fire
19050,2006,6090000.0,11886,2006-08-24,2006-07 Wildfire,Phillips Road
19051,2006,5930000.0,16667,2006-09-22,2006-07 Wildfire,Misty Vale Fire
19052,2006,9030000.0,21844,2006-10-08,2006-07 Wildfire,Reedy Creek Fire
19053,2006,3290000.0,8644,2006-10-13,2006-07 Wildfire,Emu Creek
19054,2006,340000.0,3485,2006-10-28,2006-07 Wildfire,Bush Alight Oyster Cove
19055,2006,350000.0,2797,2006-10-28,2006-07 Wildfire,Bush Alight Oyster Cove
19056,2006,220000.0,1790,2006-11-14,2006-07 Wildfire,Trough Gully
19057,2006,40000.0,777,2006-11-15,2006-07 Wildfire,Blue Hills
19058,2006,450000.0,2626,2006-08-21,2006-07 Wildfire,Willi Willi Rd Fire
19059,2006,1860000.0,5583,2006-10-03,2006-07 Wildfire,Grassfire-Tingha
19060,2006,2900000.0,13240,2006-10-13,2006-07 Wildfire,Pine Scrub Fire
19061,2006,2770000.0,8371,2006-10-31,2006-07 Wildfire,Fones Fire
19062,2006,5020000.0,20396,2006-10-25,2006-07 Wildfire,Old Grevillia
19063,2006,1020000.0,4077,2006-11-15,2006-07 Wildfire,HIDDEN VALLEY
19064,2006,10000.0,528,2006-11-15,2006-07 Wildfire,Pigeon Box Rocks
19065,2006,40000.0,1215,2006-11-20,2006-07 Wildfire,Coldwater Creek Fire
19066,2006,370000.0,2540,2006-11-23,2006-07 Wildfire,Pine Forest
19067,2006,40000.0,846,2006-11-27,2006-07 Wildfire,Paradise Mountain
19068,2006,51890000.0,57265,2007-01-27,2006-07 Wildfire,New Valley
19069,2006,180000.0,1595,2007-02-04,2006-07 Wildfire,Swimming Pool Road
19070,2006,3180000.0,7674,2007-01-17,2006-07 Wildfire,Thorntons Bluff
19071,2006,1170000.0,5982,2007-01-30,2006-07 Wildfire,Kiwarrak 1
19072,2006,30000.0,708,2007-01-13,2006-07 Wildfire,"""Springfield"" Fossickers Way"
19073,2006,1170000.0,4218,2007-01-15,2006-07 Wildfire,Glenbrook Fire
19074,2006,90000.0,1204,2007-01-15,2006-07 Wildfire,Watson Creek Nature Reserve
19075,2006,180000.0,1713,2007-01-16,2006-07 Wildfire,"McLarens, New England Gully rd"
19076,2006,60000.0,973,2007-01-15,2006-07 Wildfire,"""Ironbark"""
19077,2006,12790000.0,17888,2007-01-20,2006-07 Wildfire,Scruby Creek Road fire
19078,2006,3950000.0,11404,2007-01-27,2006-07 Wildfire,Hungry Hill
19079,2006,11690000.0,23420,2007-02-02,2006-07 Wildfire,Purkis Fire
19081,2006,1290000.0,6401,2006-09-01,2006-07 Wildfire,Grogans 06
19082,2006,330000.0,3027,2007-06-05,2006-07 Wildfire,Green Pigeon Fire
19083,2007,260000.0,3174,2007-07-07,2007-08 Wildfire,Marsupial Trail
19084,2007,2310000.0,11556,2007-07-13,2007-08 Wildfire,Roseberry Creek
19085,2007,200000.0,1958,2007-08-09,2007-08 Wildfire,Old Coast Road Fire
19086,2007,10000.0,629,2007-08-09,2007-08 Wildfire,Korogoro Creek Fire
19087,2007,520000.0,3473,2007-08-07,2007-08 Wildfire,Linton North
19088,2007,20180000.0,21222,2007-08-08,2007-08 Wildfire,Sweenys Fire
19089,2007,120000.0,1638,2007-08-08,2007-08 Wildfire,Sweenys Fire
