2012,0.0,46,2012-12-07,2012-13 Wildfire,Bundeena Drive Fire/Near Little Marley F/T
2012,0.0,43,2012-11-22,2012-13 Wildfire,Curra Moors Car Park
2012,0.0,333,2012-11-26,2012-13 Wildfire,Taberatong
2012,300000.0,6329,2012-12-14,2012-13 Wildfire,Wallandra Creek Fire
2012,0.0,454,2012-11-27,2012-13 Wildfire,Yanga NP - The Willows
2011,2050000.0,5823,2011-09-28,2011-12 Wildfire,Nombinnie Fire
2012,0.0,369,2012-11-28,2012-13 Wildfire,The Rock Hill Lightning Strike
2012,0.0,54,2013-01-05,2012-13 Wildfire,Shoalbay
2012,0.0,17,2013-01-09,2012-13 Wildfire,Chinamans Fire RNP
2012,9790000.0,48558,2013-01-01,2012-13 Wildfire,Ernies Flat
2012,0.0,40,2013-01-08,2012-13 Wildfire,Bush alight Bolton Point
2012,570000.0,3354,2013-01-09,2012-13 Wildfire,Colong Swamp
2012,20000.0,606,2013-02-10,2012-13 Wildfire,Fritzs Creek
2012,50000.0,1628,2013-01-12,2012-13 Wildfire,Scrubby Fire
2012,20000.0,621,2013-01-22,2012-13 Wildfire,Hunthawang Homestead
2012,20000.0,815,2013-02-14,2012-13 Wildfire,North Yanga Fire
2012,0.0,10,2013-02-20,2012-13 Wildfire,Harrys Spur
2012,10000.0,519,2013-02-08,2012-13 Wildfire,Genowlan Trig
2012,1010000.0,5113,2013-01-04,2012-13 Wildfire,Bush Fire Hat Head NP
2012,80000.0,1411,2012-09-26,2012-13 Wildfire,Fenninghams Island Fire
2012,0.0,222,2012-11-26,2012-13 Wildfire,Back Creek Fire
2012,60000.0,1150,2012-12-01,2012-13 Wildfire,Glan Gallic
2012,80000.0,1623,2012-12-07,2012-13 Wildfire,Grass Fire Ash Island
2012,0.0,211,2012-12-19,2012-13 Wildfire,Cedar Hill Road Stockrington
2012,0.0,109,2012-12-24,2012-13 Wildfire,Coorongooba North
2012,10000.0,387,2012-12-13,2012-13 Wildfire,Scotts Main Range
2012,30000.0,817,2013-01-03,2012-13 Wildfire,Mt Wareng Fire
2012,2290000.0,17539,2012-12-24,2012-13 Wildfire,Wertago Paddock
2012,150000.0,1651,2012-12-23,2012-13 Wildfire,Denawin
2012,4210000.0,9301,2013-01-04,2012-13 Wildfire,Janies Corner
2012,26040000.0,47301,2012-12-05,2012-13 Wildfire,Coomba Road Fire
2012,0.0,132,2013-01-10,2012-13 Wildfire,Terex Fire
2012,770000.0,4086,2013-01-09,2012-13 Wildfire,Badgerys Point Lookout
2012,250000.0,2490,2013-01-05,2012-13 Wildfire,Camp Oven Spur
2012,20000.0,509,2013-01-05,2012-13 Wildfire,Matodora Ridge
2012,5920000.0,15823,2013-01-18,2012-13 Wildfire,Towlers Bay Fire
2012,0.0,122,2013-01-11,2012-13 Wildfire,Grassfire Botany Bay National
2012,0.0,69,2013-01-18,2012-13 Wildfire,Ink Bottle Hill
2012,390000.0,2689,2013-01-12,2012-13 Wildfire,Hell Creek Willi Willi
2012,1000000.0,4474,2013-01-13,2012-13 Wildfire,Banda Loop Fire
2012,6500000.0,17313,2012-11-29,2012-13 Wildfire,Dicks Hut Fire
2012,1700000.0,8355,2012-12-04,2012-13 Wildfire,Pilliga - Kerringle
2012,13090000.0,19686,2012-12-04,2012-13 Wildfire,Baldrock NP
2012,10000.0,978,2013-03-21,2012-13 Wildfire,Yeramba LMZ HR Escape
2012,3690000.0,11122,2013-02-08,2012-13 Wildfire,Tolong Range
2012,0.0,101,2013-01-18,2012-13 Wildfire,Bailey Trig
2012,20000.0,603,2013-01-13,2012-13 Wildfire,Calore Range
2012,220000.0,3312,2012-10-01,2012-13 Wildfire,Neighbour burn
2012,0.0,327,2012-11-26,2012-13 Wildfire,White Complex - Bushy Arm
2012,0.0,329,2012-11-26,2012-13 Wildfire,White Complex- Monkey Ground Crk
2012,0.0,326,2012-11-26,2012-13 Wildfire,White Complex - Myrtle Arm
2012,60000.0,969,2013-11-27,2012-13 Wildfire,White Complex - Sawyers Creek
2012,0.0,133,2012-12-24,2012-13 Wildfire,Golden Moon Creek Fire
2012,0.0,299,2013-02-10,2012-13 Wildfire,Allum River Fire
2013,8800000.0,17791,2013-08-19,2013-14 Wildfire,Bush Alight - Glen Road Craven
2013,4900000.0,15517,2013-08-15,2013-14 Wildfire,Maryland Grass Fire
2013,0.0,102,2013-08-31,2013-14 Wildfire,Frazers Beach Fire
2013,430000.0,2960,2013-08-26,2013-14 Wildfire,Woodford Gap
2012,6820000.0,12339,2013-03-21,2012-13 Wildfire,Sharps Tank Fire
2012,3500000.0,11714,2013-03-21,2012-13 Wildfire,Yanda Paddock Fire
2012,1330000.0,5344,2012-12-01,2012-13 Wildfire,Telepyre Creek Fire
2013,0.0,153,2013-07-18,2013-14 Wildfire,Tantangara Campfire Escape
2012,0.0,37,2013-03-25,2012-13 Wildfire,Gerroa Rd Alight
2012,0.0,41,2013-01-02,2012-13 Wildfire,Boundary Rd Flare Up
2012,0.0,34,2013-01-05,2012-13 Wildfire,Flare Up Boundary Rd
2013,3350000.0,17969,2013-08-30,2013-14 Wildfire,Red Stump Trail
2013,620000.0,4239,2013-08-16,2013-14 Wildfire,South Golf Corse LMZ Escape
2013,190000.0,2869,2013-09-16,2013-14 Wildfire,Little Wild Cattle Creek Fire
2013,2920000.0,15441,2013-09-10,2013-14 Wildfire,Richmond Rd Grass Fire
2013,2240000.0,6848,2013-09-10,2013-14 Wildfire,Repeator Station Rd
2013,0.0,293,2013-09-22,2013-14 Wildfire,Samsons Trail Medowie
2013,0.0,247,2013-10-14,2013-14 Wildfire,Longreach Fire
2013,0.0,112,2013-10-13,2013-14 Wildfire,Bush Alight Killingworth
2013,2830000.0,9610,2013-10-23,2013-14 Wildfire,Gateshead Fire
2013,2670000.0,8449,2013-10-23,2013-14 Wildfire,Stockrington Fire
